object_id,timestamp,frame_id,object_class,pos_x,pos_y,pos_z,velocity,velocity_x,velocity_y,acceleration,trajectory_angle,trajectory_type,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,confidence_score,sensor_type,altitude,climb_rate,sea_state,wave_height,terrain_type,obstacle_density,visibility_range,fog_density,rain_intensity,lighting_condition,radar_range,doppler_velocity,thermal_signature,object_type_label,trajectory_label,threat_level
air_object_135,1.35,135,air_object,4191,3686,2742,438.5510253385017,182.49734819023956,398.7752747212164,5.282417366070107,65.40905501338614,linear,172,522,1185,1067,0.8680517887990883,radar,2742,3.8939171663790404,,,,0.8165345838407934,0.6273965957960532,0.8312532510485753,18.762436028017355,night,3963.861362967591,438.5510253385017,0.642432552973569,air_like,diving,low
air_object_136,1.36,136,air_object,4247,581,592,216.8580781506843,168.54711478375393,-136.45254177654724,12.848755077974502,-38.99297352586939,diving,347,629,1021,1285,0.7136622174187254,radar,592,-11.359816810677728,,,,0.15863438082761727,0.5640760686542219,0.29654215184313404,15.938733652396555,dusk,5712.154933238962,216.8580781506843,0.47385718269773824,air_like,diving,low
air_object_137,1.37,137,air_object,4663,3601,8985,581.1775884886542,208.73312161305074,542.4001044461172,13.028940944355748,68.95165916014372,diving,278,720,1173,1136,0.8843022862025636,thermal,8985,-87.39640875674269,,,,0.743019804986435,0.7370919009721668,0.361414176371474,3.0176303980002284,night,9322.809056983147,581.1775884886542,0.9772449955239261,air_like,diving,low
air_object_138,1.38,138,air_object,1130,4569,5744,898.0083141096784,889.3244418010695,-124.5831827548289,12.419503303424465,-7.974523868243352,ballistic,241,662,1400,1144,0.937114405962482,radar,5744,26.6600347358589,,,,0.4138808902693445,0.9738907276648272,0.5842156236425823,2.7497622486777162,day,7581.40960390125,898.0083141096784,0.8096975372557251,air_like,ballistic,high
air_object_139,1.39,139,air_object,2870,2056,7547,147.2686599903386,121.6371168451529,83.02090110898926,14.00972958249629,34.31468335073724,ballistic,366,166,1200,1459,0.7920775241036159,camera,7547,-65.73403059599876,,,,0.3309920853813636,0.37151473763450404,0.8705709931200177,12.622563095311135,day,8219.467986994881,147.2686599903386,0.7399273211319755,air_like,ballistic,low
air_object_140,1.4,140,air_object,4590,3814,6655,483.1224227453755,472.5769268425658,-100.3908540425749,11.703368453927773,-11.993216987428752,diving,556,262,1170,1272,0.7223852310452281,camera,6655,-76.65349856645965,,,,0.17427902266536133,0.5143581350931363,0.6705252436837934,2.2424552936625286,day,8277.349585659449,483.1224227453755,0.7351175734947989,air_like,diving,high
air_object_141,1.41,141,air_object,2777,168,7425,691.459584239156,596.3606227768155,-349.95766063544784,11.962324233926086,-30.40535746640255,diving,386,696,1527,1014,0.7703341873929039,thermal,7425,-14.954312223547177,,,,0.7251351988711154,0.29024577502199717,0.5601273224022041,19.22268895705566,night,2269.6962778657035,691.459584239156,0.4485479744421805,air_like,ballistic,high
air_object_142,1.42,142,air_object,2082,4671,4130,606.0760599311046,461.6928118659987,-392.64225179274763,12.939335842243977,-40.37918480038684,linear,327,257,904,1261,0.9676062303124463,camera,4130,76.58949690024187,,,,0.8799026595892123,0.9431996135545846,0.6681158049618132,9.21229794030401,dusk,2691.2358372348695,606.0760599311046,0.905800538030446,air_like,diving,low
air_object_143,1.43,143,air_object,4898,3517,5545,279.5635303831594,246.8948207130672,-131.14387147464456,12.045047939688112,-27.976035170423557,ballistic,195,633,947,1122,0.928420615163586,radar,5545,86.29095097911204,,,,0.45300980592329043,0.5476680102528355,0.3692276397081584,12.73335576594166,day,7845.394389048713,279.5635303831594,0.5254242233366182,air_like,ballistic,low
air_object_144,1.44,144,air_object,1576,4364,5653,847.9703506829762,842.2538595462896,98.29624467287034,12.840566853540235,6.656659530671391,ballistic,414,569,1191,867,0.7530371191017111,radar,5653,27.499629638761064,,,,0.4071933264015788,0.4535691388356464,0.07103730476931602,16.64412119915343,night,4271.35998744276,847.9703506829762,0.41261338971622746,air_like,linear,high
air_object_145,1.45,145,air_object,1647,3986,4410,546.1338075021504,230.75420520293437,494.98952764473506,13.792066178163397,65.00600940928311,diving,591,716,1207,1446,0.794588728231843,radar,4410,77.32570373211374,,,,0.1563431303011491,0.548949963133676,0.6795750075251015,12.528581873568704,day,648.24392999728,546.1338075021504,0.6950041216397468,air_like,ballistic,medium
air_object_146,1.46,146,air_object,2470,2993,2026,457.58623608187656,213.02209337582417,-404.9774699725412,6.804618975855832,-62.25519274643828,linear,78,597,1257,1517,0.7665799721537618,camera,2026,67.90364260668838,,,,0.8870706538578599,0.693218840046202,0.08638995823609574,3.778041392046889,night,9283.59769410674,457.58623608187656,0.5789737087610956,air_like,ballistic,low
air_object_147,1.47,147,air_object,3522,4388,2632,737.6590423336577,81.3824325970376,-733.1560286877532,1.4505895936211304,-83.66593374001583,linear,688,85,914,1472,0.8699338693532082,camera,2632,-21.373319962037527,,,,0.5619113832283141,0.8206387227144616,0.14862963349375913,8.561059194773739,day,7169.740162601561,737.6590423336577,0.5672625039642732,air_like,linear,medium
air_object_148,1.48,148,air_object,2680,2758,6626,308.9647092009777,161.35825988053014,-263.4818845764771,9.873841225751367,-58.51638833422867,linear,666,394,1320,1361,0.7225232949916434,thermal,6626,-81.57435346136191,,,,0.10141022109901643,0.33357465109599127,0.2569449559798207,15.211736793208273,dusk,1969.487140092845,308.9647092009777,0.6936449284687953,air_like,linear,medium
air_object_149,1.49,149,air_object,1790,1001,645,957.2450220837468,148.39766423450413,-945.6723351953658,4.042137011153663,-81.08170810220187,linear,562,349,1119,1274,0.7340828584164505,radar,645,73.46786505825096,,,,0.9885103605747007,0.47443784606746703,0.5422329645538058,14.644559772130021,day,7392.640398020414,957.2450220837468,0.5790507334686639,air_like,diving,high
air_object_150,1.5,150,air_object,3289,2526,6811,997.3053999931326,623.671398982767,-778.2364980816182,2.311534348869234,-51.29164274163984,ballistic,545,755,1369,835,0.7170088887722313,camera,6811,75.97703637433739,,,,0.5650170798732148,0.9841476181542896,0.04149583700215742,11.248445417600907,dusk,7224.98089479318,997.3053999931326,0.9838243288163981,air_like,diving,low
air_object_151,1.51,151,air_object,1578,3181,8459,331.3826017016701,294.9817108061011,150.99741388670697,9.20798846120035,27.107333556765198,ballistic,537,731,1137,923,0.8043531312500198,thermal,8459,-61.43915723469438,,,,0.2363630641961233,0.27489861072738897,0.3191983437674256,12.404500585941152,night,6362.362855334168,331.3826017016701,0.4422107709820637,air_like,ballistic,low
air_object_152,1.52,152,air_object,2313,4566,6608,430.2981185012668,297.4797829058708,310.9055315493859,11.048470748725462,46.26418879924617,diving,786,415,1553,939,0.8595770170469559,camera,6608,29.74181456472175,,,,0.5675866521247882,0.5489136503482902,0.18630094997603874,0.5743967653633586,dusk,8790.377203164633,430.2981185012668,0.951277283943262,air_like,diving,high
air_object_153,1.53,153,air_object,4042,4555,5107,315.44588825134514,266.0140511001747,169.53652418270744,5.556935747818372,32.51024576647066,ballistic,234,650,1009,869,0.7751838701432638,radar,5107,-89.93627653002287,,,,0.7237371507460603,0.9123325201773325,0.4242151981258866,7.369791456122801,dusk,9597.923062893682,315.44588825134514,0.5001842712761594,air_like,diving,high
air_object_154,1.54,154,air_object,875,382,6967,999.6557268574206,788.9082226976714,613.9506400345547,13.250603652986994,37.89106069939352,ballistic,185,333,1457,1544,0.7914264717433999,radar,6967,-61.6193099213443,,,,0.15018555479685725,0.34692457452853576,0.026996687615063353,17.281404558927626,night,8981.917832732332,999.6557268574206,0.44121461688405095,air_like,diving,low
air_object_155,1.55,155,air_object,2141,1838,8967,510.3064111017705,443.58591386296104,-252.2779622438926,13.98456544968916,-29.627929485981433,linear,571,555,1115,948,0.9275596071079739,thermal,8967,95.79473660786311,,,,0.3850083578481097,0.23593898913068198,0.041849711132020184,17.858348618039464,night,9512.071255014745,510.3064111017705,0.48718711126977987,air_like,ballistic,low
air_object_156,1.56,156,air_object,2882,3333,6415,879.5594672864945,135.6229697337079,869.0404286187794,1.3716301166763156,81.12993441616575,linear,379,435,839,1085,0.7488431383685004,thermal,6415,30.12136035001251,,,,0.17397171622006058,0.6388003401804095,0.8203754491919418,9.216105962073877,dusk,4568.868938348409,879.5594672864945,0.8642172804704746,air_like,diving,medium
air_object_157,1.57,157,air_object,4282,4518,1317,986.214760085412,357.4427622893897,919.1595208108643,0.7677401391147903,68.74993646088342,linear,476,446,838,1253,0.7640101775044561,camera,1317,-37.61861297186941,,,,0.32315124512509186,0.9674372883303093,0.8463618500345291,4.409565595409257,night,8646.686605171808,986.214760085412,0.4228556616505266,air_like,linear,medium
air_object_158,1.58,158,air_object,4982,3396,1059,604.9837339922209,21.024031544395523,604.6183163722304,3.467427716245694,88.00849048416816,linear,641,3,1436,1515,0.7892380899668666,thermal,1059,-13.880963028132996,,,,0.11854506352241412,0.6385652263367142,0.7848435275184855,9.625987196974808,night,527.4979994786979,604.9837339922209,0.46829267046296313,air_like,diving,medium
air_object_159,1.59,159,air_object,3875,813,4884,209.58183291809797,204.56428703231757,-45.5850541325678,14.596104714832231,-12.562519889525646,diving,62,494,1168,1515,0.7927836872063327,camera,4884,36.6554759098164,,,,0.31958252146002664,0.490621323969196,0.10630198801555468,11.60280601983394,day,1003.4404840929919,209.58183291809797,0.9836517549961892,air_like,diving,low
air_object_160,1.6,160,air_object,3847,747,4787,414.7416608409682,114.41684545494785,398.64700013077146,9.056813592114784,73.98583624182211,linear,798,587,889,962,0.9318561272201104,thermal,4787,88.59897549101427,,,,0.5134167905982817,0.9864793605486042,0.08439027498021678,10.123601820287142,dusk,3264.5047994989054,414.7416608409682,0.47169968518191707,air_like,diving,low
air_object_161,1.61,161,air_object,4112,3999,4434,931.2007997507752,862.3302919076251,351.4561097989244,10.140791287027861,22.174115885245527,linear,278,704,1431,820,0.7668211861224541,thermal,4434,39.84071438273452,,,,0.14975095891193257,0.8411865171261086,0.2310168896939797,17.681870857594397,night,5054.146246128615,931.2007997507752,0.7689775031445116,air_like,ballistic,low
air_object_162,1.62,162,air_object,1727,2725,1310,310.3725677943724,294.348830984483,98.43727209416431,9.230176819680583,18.491164705006952,linear,384,439,1462,1466,0.866980750212845,radar,1310,-80.20371677603839,,,,0.3238353555686423,0.2444951908980375,0.8571383862554881,6.871956214047376,night,3103.6882634719923,310.3725677943724,0.8198665680030812,air_like,diving,medium
air_object_163,1.63,163,air_object,2873,1713,2957,607.9316275664986,579.7293749125461,183.01561588881043,7.070452768278393,17.520461978408903,ballistic,344,516,915,1258,0.7402575145342095,thermal,2957,91.06610462273116,,,,0.5279197343610995,0.6470335235915476,0.5792977952300967,4.354449687180968,day,2726.388248951176,607.9316275664986,0.6042018848680277,air_like,linear,high
air_object_164,1.64,164,air_object,1362,2835,4565,480.01632045692276,421.47856756840406,-229.7204496458455,6.415789280815833,-28.591917428496025,linear,397,55,868,870,0.8330908408494464,camera,4565,65.34359355568822,,,,0.4106331700425291,0.26212222267758256,0.28044590000550385,7.2326436797621385,day,3281.631175917122,480.01632045692276,0.7474158972776646,air_like,linear,low
air_object_165,1.65,165,air_object,108,3746,4197,121.46451722359188,76.64911361129893,-94.2260172508763,9.00159861843309,-50.87301843952629,diving,732,612,1162,1182,0.8945954735562199,camera,4197,-64.82475035470296,,,,0.976069470383888,0.20955331307509895,0.621006161922178,2.5558651957207523,day,4757.083247180969,121.46451722359188,0.5611715588532752,air_like,ballistic,low
air_object_166,1.66,166,air_object,332,4922,2882,824.1839865906715,524.0836934133976,-636.0939600803201,1.4784300366082703,-50.514574660323056,linear,56,699,1268,1045,0.9563964904092763,camera,2882,-8.124220424793151,,,,0.724635714056457,0.8830323922105039,0.9641927681533389,7.225322340026377,night,8609.135690877143,824.1839865906715,0.8382436343356252,air_like,diving,high
air_object_167,1.67,167,air_object,3617,4975,2794,403.61464668554953,204.6142695310746,347.90484866320236,4.453735540263367,59.53881607130154,linear,0,558,835,1286,0.7320763809902463,thermal,2794,-16.625527323367706,,,,0.2824762071430298,0.7786662253428869,0.2250008116489387,5.318985873117663,night,2498.750808643961,403.61464668554953,0.49751465950783036,air_like,linear,high
air_object_168,1.68,168,air_object,4655,1292,7835,857.1372923671626,843.8765127099039,-150.1891116661997,4.1317345626496795,-10.091563880890888,linear,66,95,1297,1403,0.8471789176265877,camera,7835,95.12206296866657,,,,0.8359273290182319,0.7569969025095018,0.31342956864894544,0.033853536386796446,night,4462.487398124225,857.1372923671626,0.9548005640260359,air_like,ballistic,high
air_object_169,1.69,169,air_object,2666,4504,2570,483.78449032510997,216.71291934113214,432.5308586329655,5.0051378225074945,63.387546558033875,linear,382,518,988,1254,0.8563727482616406,thermal,2570,68.56570449966674,,,,0.573833830826743,0.2434356313836129,0.5131767929249164,15.709818450243457,day,6372.256257118198,483.78449032510997,0.4285389937085609,air_like,diving,medium
air_object_170,1.7,170,air_object,3732,34,7392,434.83287132674195,13.556750770533203,434.6214910641265,9.060031493131977,88.21340440879325,diving,795,319,1209,1433,0.9487348245270346,radar,7392,20.396314541130394,,,,0.4238532248403559,0.8219049565116581,0.9300011052100908,0.8009775557723886,dusk,9541.20253164079,434.83287132674195,0.7087333301968375,air_like,diving,medium
air_object_171,1.71,171,air_object,3501,4390,3143,967.4975098390152,111.89427222436707,961.0052566911767,13.897268030247462,83.35869263308754,linear,375,285,1558,985,0.9194061466335639,camera,3143,-59.492897157718815,,,,0.09932087976249582,0.7601248669542975,0.5128637636596157,11.489731801274543,night,4671.623150263364,967.4975098390152,0.6733138060747113,air_like,linear,high
air_object_172,1.72,172,air_object,1627,4681,5780,762.3335059401005,492.5399586385076,581.8563082267842,3.0529898566942615,49.752166392787416,ballistic,660,431,1386,1590,0.7766220897965945,thermal,5780,83.53803114445137,,,,0.823538329963603,0.6496507961541407,0.32980406661280925,3.715631946600322,dusk,1625.3265559895058,762.3335059401005,0.9838687853308002,air_like,linear,high
air_object_173,1.73,173,air_object,2572,4087,5136,694.3369425806404,234.7308347196381,-653.4563681410209,6.515658927859772,-70.24098892539703,diving,667,245,1380,1027,0.8732668073672506,radar,5136,14.322620827176351,,,,0.02079013147606612,0.5048906691013539,0.8775820421290935,15.45669809868789,dusk,8358.988095745153,694.3369425806404,0.7940858312709043,air_like,ballistic,medium
air_object_174,1.74,174,air_object,4699,627,9788,417.7263943216695,287.8855300545347,-302.68343545394504,1.0947142711623092,-46.435361824823914,ballistic,553,758,976,1063,0.8231442162967955,thermal,9788,-6.881722789718523,,,,0.07733861002188536,0.3871701180849083,0.7281193169484683,10.333162893919226,dusk,765.2337536388582,417.7263943216695,0.6851126479626168,air_like,diving,medium
sea_object_0,0.0,0,sea_object,4005,1174,111,499.3863344167844,483.44574706102014,125.16757028417778,14.650886144871258,14.5155507932148,diving,377,197,1335,1347,0.7382087463891095,radar,111,-42.70048449525192,moderate,2.5086540902753063,,0.6713795781399882,0.36002910589881837,0.37083203559322386,5.116374008671278,dusk,895.4578187787474,499.3863344167844,0.43197389493521055,sea_like,linear,medium
sea_object_1,0.01,1,sea_object,4012,1091,246,590.0655157637681,581.5306603848546,99.99701958516816,10.163299242768563,9.756868877975037,linear,389,103,1009,1272,0.8237836001657246,radar,246,90.92655810714822,rough,5.758663079471557,,0.013634084757985998,0.5379551672539526,0.2559965431216894,3.101062101606127,night,6952.24728489204,590.0655157637681,0.9277705851420012,sea_like,ballistic,high
sea_object_2,0.02,2,sea_object,2822,1381,238,956.8065588557253,923.2730953308645,251.08879406994407,6.131959692703833,15.213929421781273,diving,735,80,1226,1324,0.7600471439851717,radar,238,37.46973150350507,calm,5.27451452910271,,0.09769118530938625,0.5687614662095928,0.026269530060751167,2.0583684504760025,day,926.198661762417,956.8065588557253,0.47531015549506056,sea_like,ballistic,high
sea_object_3,0.03,3,sea_object,4877,2101,46,156.73677273431983,143.06801158499502,-64.01531057712329,13.254439921077585,-24.105971811462922,diving,637,623,1112,1068,0.8763320115410429,thermal,46,-1.669186423768764,rough,0.2181686437208208,,0.6460374453494819,0.2629095560078046,0.9616795976979275,19.6037906735006,day,1319.7016418667781,156.73677273431983,0.41260593022086556,sea_like,ballistic,low
sea_object_4,0.04,4,sea_object,1431,4089,275,366.2452943283365,332.9716158244996,152.53038606412713,8.43661378706007,24.611959398277747,diving,65,241,1301,1193,0.8955041121487505,radar,275,-9.395860007305501,rough,3.0851255039658607,,0.0584238996911326,0.46362721938986573,0.6216569618913407,12.260009841867701,day,7169.524786427748,366.2452943283365,0.5505615656083811,sea_like,ballistic,high
sea_object_5,0.05,5,sea_object,1459,3193,280,750.4090542005964,521.2169242626443,-539.8580058574871,7.867375571793661,-46.006475047119295,diving,708,241,1346,1355,0.921552727983838,radar,280,-36.294516668893095,moderate,0.7131225954247293,,0.4197921994276924,0.7153944767110987,0.7805502315763165,4.051356659537381,night,2575.166708786324,750.4090542005964,0.5254621337307742,sea_like,ballistic,medium
sea_object_6,0.06,6,sea_object,1115,1236,106,712.6851241556338,247.78778677114795,668.2224920786394,1.9868208660266147,69.65439896206638,linear,2,372,1417,1190,0.8994260436971911,thermal,106,-83.16990875493049,calm,3.899140871034229,,0.7525268450592963,0.337535713729157,0.8374071349017213,8.041376408689022,dusk,8342.686742197406,712.6851241556338,0.8851691602147325,sea_like,diving,medium
sea_object_7,0.07,7,sea_object,4536,4717,179,788.7471100313066,364.50603261331196,-699.4693386927273,7.631709851493612,-62.47517094690952,linear,124,387,1170,1261,0.7795210639330212,camera,179,28.19942065199885,calm,1.6372146496376732,,0.19632788576352056,0.42466121815825314,0.7085711198984793,10.746933430041272,dusk,6972.979845245068,788.7471100313066,0.7247190621765323,sea_like,diving,high
sea_object_8,0.08,8,sea_object,1671,4913,88,626.9952433262612,602.8909514636233,-172.1787902067048,12.765019523180188,-15.938738562798775,linear,354,200,1015,908,0.747144123444175,radar,88,29.63072001906849,calm,2.035330814381026,,0.8726165746598064,0.6663062837949767,0.9571899811911342,8.930280358617079,day,7240.9745235042,626.9952433262612,0.7478509562373172,sea_like,linear,medium
sea_object_9,0.09,9,sea_object,398,2408,54,691.1094098051668,100.30841601309494,683.7912239844775,12.852685903571027,81.6545469185273,ballistic,521,719,1275,1326,0.7018911220338234,camera,54,-90.21360555820324,calm,1.096410499411147,,0.5991968647809074,0.6394102255128657,0.517027250610859,13.350704059934593,day,8052.129199532341,691.1094098051668,0.597667453149725,sea_like,ballistic,medium
sea_object_10,0.1,10,sea_object,3201,3875,265,955.7128454767302,937.0480769281735,-187.95729444328674,12.224925306911617,-11.342128679976497,diving,755,164,1013,1334,0.8817786767156653,radar,265,-57.01902353479922,moderate,4.338816644612691,,0.2917515932554595,0.58950214302059,0.31363135932455355,0.724127832750534,night,7189.965445082411,955.7128454767302,0.5781326548178619,sea_like,linear,high
sea_object_11,0.11,11,sea_object,489,2408,139,803.3270540031774,162.3916353806643,786.7422147386126,6.268722333841265,78.33735421275455,ballistic,527,613,1080,1383,0.7842657148925352,camera,139,77.46845457734617,moderate,0.8937769243727058,,0.7958115876775966,0.4947692660933327,0.014285564068318712,19.65835608660371,day,5271.766202664685,803.3270540031774,0.8778223174869937,sea_like,diving,low
sea_object_12,0.12,12,sea_object,4105,3690,117,336.21657045219683,84.84778898259667,-325.3343433322123,13.194649707822894,-75.38276024682472,ballistic,645,40,1505,814,0.7471809277999467,thermal,117,13.226262049958052,calm,2.724755044887477,,0.40429840628304325,0.7448333734723176,0.24738407949065355,7.685828962465995,dusk,811.5124320087341,336.21657045219683,0.8689174001350106,sea_like,diving,high
sea_object_13,0.13,13,sea_object,4371,815,260,591.2345714648995,591.1456782092039,10.252103679920225,12.20054082991315,0.9935679358630694,diving,23,601,1561,1588,0.9103654394960792,camera,260,-90.43188059102896,rough,3.2446290405025966,,0.42049328717536916,0.9967739241879776,0.3905152814490441,1.4309275109574027,night,6798.615233438957,591.2345714648995,0.7584482929515874,sea_like,diving,low
sea_object_14,0.14,14,sea_object,2739,659,141,976.868667638899,504.5034979266497,836.5097814098605,11.782456015030974,58.905597950867275,diving,760,89,1151,1571,0.8968218360719415,thermal,141,81.9235353059251,rough,4.534243954764654,,0.49920078305953086,0.7845969751204824,0.4996060874243976,1.501210883731905,dusk,6402.285413333361,976.868667638899,0.5161415204473417,sea_like,linear,low
sea_object_15,0.15,15,sea_object,42,720,119,943.365095792973,818.8210463773538,-468.4760377756589,1.4566548798000545,-29.77537675365639,ballistic,504,698,1078,1476,0.8860155313086321,camera,119,-41.770683360414516,moderate,2.5818456214915186,,0.7380930880498235,0.27713731148921367,0.5014796980308339,16.744487211691872,night,5012.494909723872,943.365095792973,0.9997110936010687,sea_like,diving,high
sea_object_16,0.16,16,sea_object,1420,2687,200,906.1842892963479,596.6518126714205,682.0385477401077,3.793649269844948,48.82035189491688,diving,506,102,1131,916,0.7617447807786221,thermal,200,-67.58768316768762,rough,5.459053617707257,,0.532429447688167,0.5301837978641608,0.9710460575419771,18.451864559275254,night,9007.107554732425,906.1842892963479,0.5761674591591309,sea_like,linear,high
sea_object_17,0.17,17,sea_object,4687,1445,149,938.0926943909332,450.6637425814092,-822.7515386750474,8.360324642870694,-61.28819069277888,diving,548,50,1262,1034,0.947751749863407,thermal,149,8.139247211940742,rough,4.288686722880048,,0.8604120145769252,0.9864813945009938,0.03000176382040365,9.59580467046946,night,7912.442831979481,938.0926943909332,0.7444144384292204,sea_like,diving,medium
sea_object_18,0.18,18,sea_object,4010,3985,102,602.0311305487262,577.5897022194102,-169.79875747445993,0.5335226123063253,-16.382184305604568,diving,104,562,996,810,0.8802343694674937,radar,102,12.289176715631854,moderate,5.591722165763865,,0.9707454510196929,0.4335016346350131,0.6291575940584985,14.343681047293813,dusk,1253.950693747946,602.0311305487262,0.9954877532527943,sea_like,linear,medium
sea_object_19,0.19,19,sea_object,2872,1968,17,758.8294823806453,482.8374791052253,585.3974308974965,3.2770400091551144,50.48409004073497,linear,432,329,893,1130,0.8830166733878106,thermal,17,77.75431390188362,rough,0.4990296004164123,,0.20803308931477416,0.33939223010866837,0.4419029965982876,3.9649274282000424,dusk,558.2390107575004,758.8294823806453,0.698584276711513,sea_like,diving,high
sea_object_20,0.2,20,sea_object,91,1591,23,675.6535134404293,454.8582995759566,499.61144655748797,10.620573167542386,47.68451654573789,linear,248,557,834,1501,0.7043915590820736,radar,23,-0.9689402431113621,rough,2.302352523930219,,0.5169020519047648,0.4003030790135642,0.11503913854957637,6.033739731107016,night,8622.864583419483,675.6535134404293,0.932014044463594,sea_like,diving,low
sea_object_21,0.21,21,sea_object,1770,2869,118,351.8377425575361,289.4340306662001,-200.04434253509942,0.24436649802618227,-34.65055912421143,diving,239,642,1576,1073,0.7646421752830783,camera,118,51.59684869807441,moderate,1.2107422729172352,,0.02635775811628105,0.601235510994885,0.2912482378033604,2.586775507904664,night,9706.772971457298,351.8377425575361,0.4401067580145819,sea_like,diving,low
sea_object_22,0.22,22,sea_object,4924,2152,166,912.9251920360084,632.5022790049998,-658.310924493483,1.2364725394869218,-46.14542480469347,diving,498,312,1128,1450,0.8969430554791071,radar,166,21.30902232889069,calm,3.376888475237396,,0.5113744715457917,0.7336658781640171,0.0924960433677926,13.890046931231607,day,2050.0612821524996,912.9251920360084,0.7116177907214427,sea_like,diving,medium
sea_object_23,0.23,23,sea_object,1536,2411,285,785.5061667642226,246.97693999404723,745.669047993679,11.255081654354393,71.67434339835842,diving,103,700,1392,1527,0.9917801920363467,camera,285,68.80397629831398,calm,0.7724885977779457,,0.623479074432268,0.5359994705210163,0.4088559850904693,6.218606623726255,dusk,6243.977620425095,785.5061667642226,0.4798694494944966,sea_like,diving,low
sea_object_24,0.24,24,sea_object,3009,873,226,815.9356445279125,741.2347535135112,341.0601357458009,4.327085323459977,24.708308887627396,diving,619,579,1399,1394,0.9490199875470042,radar,226,-88.84084860127584,rough,0.1138658896771092,,0.3556028644218956,0.9318316813715739,0.06223381740138867,12.376234485772677,night,893.5747606012112,815.9356445279125,0.7321822224920782,sea_like,ballistic,low
sea_object_25,0.25,25,sea_object,279,1525,247,991.8756393613209,838.9565047974668,529.1212214761823,14.352854059275138,32.23920768430729,ballistic,621,339,1278,1187,0.8368687196669456,thermal,247,41.55958974388767,calm,4.816552502761482,,0.9530783639879403,0.9872379568041181,0.8622092017013909,1.6326274993603085,night,6062.233029594977,991.8756393613209,0.9999996286053758,sea_like,ballistic,medium
sea_object_26,0.26,26,sea_object,3492,3158,116,106.74045984301385,105.1059465140477,18.608217939507227,7.176718602738114,10.039754333252958,diving,562,737,1484,1066,0.8664585979308841,radar,116,-40.12400418254638,rough,1.5210141704868336,,0.43768632622752357,0.7350990137249951,0.8676025553422804,12.385285365607878,day,5883.966616470421,106.74045984301385,0.5473286180495325,sea_like,linear,medium
sea_object_27,0.27,27,sea_object,4390,808,214,340.4156290848425,329.625474568143,-85.02850722525717,11.794170644675479,-14.464405699197755,ballistic,15,672,1115,1597,0.7169422992842441,camera,214,98.1422145154585,rough,4.416329908033999,,0.5540757313530239,0.3963217691622101,0.42819889549621315,19.281653769076716,night,3717.408440229421,340.4156290848425,0.6638213141476963,sea_like,ballistic,high
sea_object_28,0.28,28,sea_object,4775,305,51,751.2086440935481,710.4263045699633,-244.14932466818874,0.3101137243185431,-18.966100449077942,diving,322,202,1328,1313,0.9359602371392363,radar,51,-30.46375347490769,calm,3.562792162229255,,0.09109760137073941,0.5710173314519555,0.690803209381309,15.585614307753525,night,6876.593588005368,751.2086440935481,0.9043387003314505,sea_like,ballistic,high
sea_object_29,0.29,29,sea_object,4987,1526,266,587.7726594549347,490.59933570134405,-323.7112772396516,10.165680622984167,-33.417954037623716,linear,232,425,1431,1460,0.915618936191694,radar,266,27.672124823474917,rough,3.4844465758123375,,0.9626233474450979,0.715498168231103,0.2006263256097114,5.794879279482479,day,9519.241871286918,587.7726594549347,0.5622491707744198,sea_like,ballistic,low
sea_object_30,0.3,30,sea_object,2375,3834,160,667.1099002063672,10.55603870651532,-667.0263780392615,10.606390230954851,-89.09334023022805,linear,293,310,920,1357,0.8750766011763536,thermal,160,85.92908860528718,calm,0.953255121491686,,0.3629072274706864,0.4187399702826404,0.9095433509030876,9.94559817942446,dusk,8404.940424787124,667.1099002063672,0.4669697485984057,sea_like,diving,high
sea_object_31,0.31,31,sea_object,258,110,155,830.2490187330756,510.3417899315259,654.877614945511,11.882397797343454,52.07094957059556,diving,201,722,1435,1567,0.7839854123505627,thermal,155,-45.264457767760355,calm,2.7818801978864918,,0.763930630344414,0.5986644725830879,0.015810433134710755,10.166495890513595,dusk,9269.243938030497,830.2490187330756,0.49374035440188857,sea_like,ballistic,low
sea_object_32,0.32,32,sea_object,2787,2736,143,512.8736713314363,310.5996710099515,-408.126508712061,7.5273831211541555,-52.727496312104016,linear,654,126,958,1327,0.9222428175194295,thermal,143,89.55498184098951,calm,3.3244749038014776,,0.8865984069892952,0.2769775409413989,0.6797622201748067,16.237722176724624,night,6245.460991484271,512.8736713314363,0.48682034825208215,sea_like,diving,medium
sea_object_33,0.33,33,sea_object,4522,685,277,423.9356287154459,360.4802858282602,223.1039686413852,8.246955820699267,31.753677560205873,diving,63,646,1009,1258,0.9943309894679615,radar,277,-96.20431546761776,moderate,1.0282136747830566,,0.07286373638014576,0.5299595768183112,0.23083657616107722,8.56154732839981,day,8289.170115638415,423.9356287154459,0.8855464608536445,sea_like,ballistic,low
sea_object_34,0.34,34,sea_object,4570,1601,20,866.957333879212,396.9777899147774,770.7292994828535,9.479943965852039,62.748465549209016,linear,652,148,1316,1268,0.7293890617511827,camera,20,-95.14343864405097,rough,3.665651754805366,,0.6930026696660402,0.5457889041232578,0.03613531855225882,7.972892060604035,day,937.1325542208206,866.957333879212,0.6155047850487162,sea_like,diving,low
